Cod_setor,Situacao_setor,V001,V060,V061,maioria
250250805000004,1,213,21,19,Homens
250250805000005,1,226,12,15,Mulheres
250250805000006,1,312,27,22,Homens
250250805000007,1,217,23,18,Homens
250250805000008,1,293,47,18,Homens
250250805000009,1,283,39,14,Homens
250250805000010,1,304,33,15,Homens
250250805000011,1,316,27,17,Homens
250250805000012,1,189,17,17,Mulheres
250250805000013,8,253,13,25,Mulheres
250250805000014,8,171,8,18,Homens
250250805000015,8,106,5,15,Homens
250250805000016,8,224,16,18,Mulheres
250250805000017,8,100,5,10,Homens
250250805000018,8,109,3,15,Homens
250250805000019,1,207,16,7,Mulheres
250250805000020,1,156,10,7,Mulheres
250250805000021,4,41,2,0,Homens
250250805000022,5,58,1,5,Mulheres
250250805000023,5,65,10,2,Mulheres
250250830000001,1,154,7,15,Homens
250250830000002,8,71,4,4,Mulheres
250250830000003,8,77,3,6,Mulheres
250250830000004,5,45,2,2,Mulheres
250260705000001,1,316,27,15,Homens
250260705000002,1,239,32,9,Mulheres
250260705000003,1,292,31,9,Mulheres
250260705000004,1,360,50,17,Homens
250260705000005,8,45,3,2,Homens
250260705000006,8,120,4,2,Homens
250260705000007,8,129,8,9,Mulheres
250260705000008,8,77,10,0,Homens
250260705000009,8,59,3,6,Mulheres
250260705000010,8,28,0,2,Mulheres
250260705000011,8,71,5,4,Homens
250270605000001,1,289,36,19,Homens
250270605000002,1,266,38,16,Homens
250270605000003,1,187,12,14,Mulheres
250270605000004,8,164,7,9,Mulheres
250270605000005,8,89,7,4,Homens
250270605000006,8,86,2,3,Mulheres
250270605000007,8,20,0,3,Mulheres
250270605000008,1,303,24,15,Homens
250280505000001,1,187,27,14,Homens
250280505000002,1,225,39,12,Homens
250280505000003,1,101,23,4,Mulheres
250280505000004,1,355,41,17,Homens
250280505000005,1,185,13,6,Mulheres
250280505000006,1,166,16,3,Mulheres
250280505000007,1,286,31,16,Homens
250280505000008,1,190,16,4,Mulheres
250280505000009,1,333,26,20,Homens
250280505000010,8,93,4,8,Mulheres
250280505000011,8,69,0,4,Mulheres
250280505000012,8,195,3,6,Mulheres
250280505000013,8,103,4,14,Homens
250280505000014,8,92,4,9,Mulheres
250280505000015,8,133,9,15,Homens
250280505000016,8,157,7,22,Homens
250280505000017,1,157,14,6,Mulheres
250280505000018,1,194,14,12,Homens
250280505000019,1,239,24,11,Homens
250280505000020,1,172,17,5,Mulheres
250290405000001,1,137,17,4,Mulheres
250290405000002,1,224,22,9,Mulheres
250290405000003,1,235,27,23,Homens
250290405000004,1,352,34,20,Homens
250290405000005,8,97,6,3,Homens
250290405000006,8,91,1,2,Mulheres
250290405000007,8,87,3,10,Homens
250290405000008,8,153,6,9,Mulheres
250290405000009,1,269,21,11,Homens
250290405000010,1,185,18,4,Mulheres
250300105000001,1,242,26,21,Homens
250300105000002,1,343,22,32,Mulheres
250300105000003,1,285,19,14,Homens
250300105000004,1,265,14,6,Mulheres
250300105000005,1,262,15,26,Mulheres
250300105000006,1,223,15,9,Mulheres
250300105000007,1,368,32,12,Homens
250300105000008,1,178,17,8,Mulheres
250300105000009,1,267,16,16,Mulheres
250300105000010,1,171,12,10,Homens
250300105000011,8,68,4,4,Mulheres
250300105000012,8,141,2,5,Mulheres
250300105000013,8,184,3,6,Mulheres
250300105000014,8,20,1,4,Mulheres
250300105000015,1,215,18,12,Homens
250300105000016,1,145,5,28,Homens
250300105000017,1,247,17,16,Homens
250300105000018,1,275,20,13,Homens
250300105000019,1,220,13,11,Homens
250300105000020,1,201,20,17,Homens
250300115000001,1,375,34,30,Homens
250300115000002,1,241,12,13,Mulheres
250300115000003,8,175,8,12,Homens
250300115000004,5,97,7,5,Homens
250300115000005,8,21,2,2,Mulheres
250300115000006,8,37,3,3,Mulheres
250300115000007,1,211,17,17,Mulheres
250310005000001,1,133,21,5,Mulheres
250310005000002,1,215,20,21,Mulheres
250310005000003,8,180,6,20,Homens
250310005000004,8,76,5,10,Homens
250310005000005,8,194,17,17,Mulheres
250310005000006,5,59,8,2,Homens
250310005000007,8,300,24,12,Homens
250310005000008,1,151,21,14,Homens
250310005000009,1,207,24,12,Homens
250320905000001,1,325,49,11,Homens
250320905000002,1,157,20,9,Mulheres
250320905000003,1,208,25,10,Homens
250320905000004,1,257,31,6,Mulheres
250320905000005,1,225,29,23,Homens
250320905000006,1,227,26,17,Homens
250320905000007,1,335,31,31,Mulheres
250320905000008,1,195,15,8,Mulheres
250320905000009,1,183,16,14,Homens
250320905000010,1,382,38,19,Homens
250320905000011,1,189,15,18,Mulheres
250320905000012,1,270,45,10,Homens
250320905000013,1,170,18,6,Mulheres
250320905000014,1,263,20,23,Mulheres
250320905000015,1,70,1,14,Mulheres
250320905000016,1,250,21,17,Homens
250320905000017,1,238,15,7,Mulheres
250320905000018,1,36,3,10,Homens
250320905000019,1,241,13,25,Mulheres
250320905000020,1,135,16,6,Mulheres
250320905000021,1,104,6,4,Homens
250320905000022,1,155,14,16,Mulheres
250320905000023,1,77,7,5,Homens
250320905000024,1,135,29,11,Homens
250320905000025,1,231,29,17,Homens
250320905000026,1,269,33,23,Homens
250320905000027,1,131,25,15,Homens
250320905000028,1,174,41,16,Homens
250320905000029,1,150,25,13,Homens
250320905000030,1,153,28,15,Homens
250320905000031,1,156,14,11,Homens
250320905000032,1,173,9,6,Homens
250320905000033,1,275,40,33,Homens
250320905000034,1,159,20,19,Homens
250320905000035,1,124,9,6,Homens
250320905000036,1,189,42,38,Homens
250320905000037,1,344,34,16,Homens
250320905000038,1,26,X,X,Mulheres
250320905000039,8,2,X,X,Mulheres
250320905000040,1,250,20,11,Homens
250320905000041,1,211,25,10,Homens
250320905000042,1,150,18,7,Mulheres
250320905000043,1,208,30,5,Mulheres
250320905000044,1,164,20,8,Mulheres
250320905000045,1,244,28,10,Homens
250320905000046,1,170,19,17,Homens
250320905000047,1,135,21,9,Mulheres
250320905000048,1,211,28,21,Homens
250320905000049,1,173,17,10,Homens
250320905000050,1,252,22,16,Homens
250320905000051,1,70,7,12,Homens
250320905000052,1,73,7,7,Mulheres
250320905000053,1,250,25,15,Homens
250320905000054,1,213,12,20,Mulheres
250320905000055,1,284,18,20,Mulheres
250320905000056,1,263,19,14,Homens
250320905000057,1,41,5,12,Homens
250320905000058,1,79,8,8,Mulheres
250320905000059,1,89,5,13,Homens
250320905000060,1,75,5,9,Mulheres
250320905000061,1,101,14,12,Homens
250320905000062,1,283,32,17,Homens
250320905000063,1,272,23,20,Homens
250320905000064,1,195,21,27,Mulheres
250320905000065,1,156,20,12,Homens
250320905000066,1,241,11,10,Homens
250320905000067,1,362,20,20,Mulheres
250320905000068,1,279,13,23,Mulheres
250320905000069,1,378,42,25,Homens
250320905000070,1,523,56,31,Homens
250320905000071,1,120,13,11,Homens
250320905000072,1,104,7,5,Homens
250320905000073,1,196,33,18,Homens
250320905000074,1,142,16,8,Mulheres
250320905000075,1,174,32,14,Homens
250320905000076,1,169,24,14,Homens
250320905000077,1,129,9,13,Homens
250320905000078,1,124,12,7,Mulheres
250320925000001,1,254,22,13,Homens
250320925000002,1,351,24,26,Mulheres
250320925000003,1,207,26,9,Mulheres
250320925000004,1,201,10,17,Mulheres
250320925000005,1,261,28,13,Homens
250320925000006,1,308,22,21,Homens
250320925000007,1,324,22,21,Homens
250320925000008,1,222,18,21,Mulheres
250320925000009,1,266,23,9,Mulheres
250330805000001,1,273,24,9,Mulheres
250330805000002,1,340,32,17,Homens
250330805000003,8,129,12,11,Homens
250330805000004,8,49,X,X,Mulheres
250330805000005,8,130,11,5,Mulheres
250330805000006,8,125,4,9,Mulheres
250330805000007,1,250,25,12,Homens
250330805000008,8,317,19,12,Homens
250330805000009,8,170,12,13,Mulheres
250330805000010,8,63,2,3,Mulheres
250330805000011,8,4,X,X,Mulheres
250330810000001,1,28,4,0,Homens
250330810000002,8,48,4,4,Mulheres
250330815000001,1,47,2,3,Mulheres
250330815000002,8,244,9,14,Homens
250330815000003,8,124,9,6,Homens
250330820000001,1,49,1,2,Mulheres
250330820000002,8,128,8,9,Mulheres
250330820000003,5,91,7,6,Homens
250340705000001,1,198,15,12,Homens
250340705000002,8,122,4,15,Homens
250340705000003,8,146,6,13,Homens
250340705000004,8,230,8,19,Homens
250340705000005,8,36,3,5,Mulheres
250340705000006,1,301,30,13,Homens
250350605000001,1,188,29,5,Mulheres
250350605000002,1,214,19,10,Homens
250350605000003,1,150,24,8,Mulheres
250350605000004,1,155,16,11,Homens
250350605000005,1,297,24,9,Mulheres
250350605000006,1,278,29,12,Homens
250350605000007,1,261,31,15,Homens
250350605000008,8,201,12,11,Homens
250350605000009,8,150,15,5,Mulheres
250350605000010,8,147,8,7,Homens
250350605000011,8,123,8,8,Mulheres
250350605000012,8,63,2,6,Mulheres
250350605000013,8,128,5,7,Mulheres
250350605000014,8,79,5,4,Homens
250350605000015,8,170,10,13,Mulheres
250350605000016,8,83,6,4,Homens
250350605000017,8,21,0,1,Mulheres
250350605000018,8,288,18,16,Homens
250350605000019,5,437,33,20,Homens
250350605000020,8,22,2,1,Homens
250350605000021,5,116,4,5,Mulheres
250350605000022,1,200,28,7,Mulheres
250350605000023,1,223,22,8,Mulheres
250350605000024,1,220,30,7,Mulheres
250350605000025,1,188,25,12,Homens
250350605000026,1,224,21,8,Mulheres
250355505000001,1,220,28,12,Homens
250355505000002,1,258,35,16,Homens
250355505000003,8,245,20,21,Mulheres
250355505000004,8,66,7,9,Mulheres
250355505000005,8,42,3,1,Homens
250355505000006,8,17,2,0,Homens
250355505000007,8,122,7,8,Mulheres
250355505000008,8,197,22,19,Homens
250355505000009,5,386,47,39,Homens
250355505000010,8,91,10,7,Mulheres
250355505000011,8,166,10,13,Mulheres
250360505000001,1,273,35,23,Homens
250360505000002,1,226,25,17,Homens
250360505000003,1,333,14,19,Mulheres
250360505000004,1,261,29,18,Homens
250360505000005,1,254,23,11,Homens
250360505000006,8,90,1,8,Mulheres
250360505000007,8,96,3,10,Homens
250360505000008,8,137,3,13,Homens
250360505000009,8,123,5,14,Homens
250360505000010,8,114,5,10,Homens
250360505000011,1,198,18,16,Homens
250370405000001,1,276,75,33,Homens
250370405000002,1,246,79,33,Homens
250370405000003,1,195,44,17,Homens
250370405000004,1,326,58,12,Homens
250370405000005,1,295,56,17,Homens
250370405000006,1,226,36,7,Mulheres
250370405000007,1,314,61,12,Homens
250370405000008,1,282,48,10,Homens
250370405000009,1,283,46,22,Homens
250370405000010,1,207,38,14,Homens
250370405000011,1,201,26,16,Homens
250370405000012,1,286,21,16,Homens
250370405000013,1,229,24,10,Homens
250370405000014,1,333,60,15,Homens
250370405000015,1,278,39,14,Homens
250370405000016,1,448,28,30,Mulheres
250370405000017,1,257,36,15,Homens
250370405000018,1,234,26,11,Homens
250370405000019,1,200,26,2,Homens
250370405000020,1,158,14,7,Mulheres
250370405000021,1,375,39,21,Homens
250370405000022,1,312,46,15,Homens
250370405000023,1,235,19,19,Mulheres
250370405000024,1,248,25,25,Mulheres
250370405000025,1,234,49,14,Homens
250370405000026,1,257,38,22,Homens
250370405000027,1,270,26,10,Homens
250370405000028,1,257,38,11,Homens
250370405000029,1,325,53,15,Homens
250370405000030,1,408,55,18,Homens
250370405000031,1,234,27,8,Mulheres
250370405000032,1,245,26,8,Mulheres
250370405000033,1,352,24,20,Homens
250370405000034,1,312,29,19,Homens
250370405000035,1,417,42,22,Homens
250370405000036,1,368,37,20,Homens
250370405000037,1,251,34,19,Homens
250370405000038,1,367,45,26,Homens
250370405000039,1,375,32,25,Homens
250370405000040,8,174,10,24,Mulheres
250370405000041,8,55,3,2,Homens
250370405000042,8,272,16,28,Mulheres
250370405000043,8,154,4,7,Mulheres
250370405000044,8,123,11,7,Mulheres
250370405000045,8,213,7,20,Homens
250370405000046,8,256,18,13,Homens
250370405000047,8,221,16,12,Homens
250370405000048,5,106,5,5,Mulheres
250370405000049,8,121,7,15,Homens
250370405000050,8,35,1,3,Mulheres
250370405000051,8,272,17,14,Homens
250370405000052,8,219,17,10,Homens
250370405000053,1,285,28,20,Homens
250370405000054,1,272,41,28,Homens
250370405000055,1,301,30,17,Homens
250370405000056,1,248,17,17,Mulheres
250370405000057,1,201,12,9,Mulheres
250370405000058,1,262,24,8,Mulheres
250370405000059,1,252,15,12,Homens
250370405000060,1,395,36,27,Homens
250370405000061,1,234,33,16,Homens
250370405000062,1,154,14,14,Mulheres
250370405000063,1,238,26,20,Homens
250370405000064,1,228,27,12,Homens
250370410000001,1,211,19,9,Mulheres
250370410000002,8,75,3,1,Homens
250370410000003,8,176,6,15,Homens
250370410000004,8,180,12,14,Mulheres
250370410000005,5,72,4,6,Mulheres
250370410000006,8,86,1,5,Mulheres
250370410000007,8,210,16,17,Mulheres
250370410000008,8,88,6,5,Homens
250375305000001,1,277,16,21,Mulheres
250375305000002,8,158,7,12,Homens
250375305000003,8,247,20,14,Homens
250375305000004,8,46,0,2,Mulheres
250375305000005,8,65,1,6,Mulheres
250375305000006,8,34,0,4,Mulheres
250380305000001,1,340,45,26,Homens
250380305000002,1,310,33,20,Homens
250380305000003,1,350,37,32,Homens
250380305000004,8,223,12,19,Mulheres
250380305000005,8,91,2,5,Mulheres
250380305000006,5,135,10,6,Mulheres
250380305000007,5,258,32,16,Homens
250390205000001,1,254,43,12,Homens
250390205000002,1,214,41,15,Homens
250390205000003,1,258,42,15,Homens
250390205000004,8,206,11,23,Mulheres
250390205000005,8,86,10,10,Mulheres
250390205000006,8,156,12,18,Mulheres
250390205000007,8,208,21,30,Mulheres
250390205000008,7,65,5,4,Homens
250390205000009,1,172,22,15,Homens
250390210000001,1,77,12,7,Mulheres
250390210000002,8,166,8,13,Homens
250400905000001,1,279,97,38,Homens
250400905000002,1,225,58,23,Homens
250400905000003,1,172,44,27,Homens
250400905000004,1,213,50,26,Homens
250400905000005,1,134,46,44,Homens
250400905000006,1,281,70,51,Homens
250400905000007,1,359,83,37,Homens
250400905000008,1,184,46,50,Mulheres
250400905000009,1,134,27,45,Mulheres
250400905000010,1,272,68,27,Homens
250400905000011,1,195,47,39,Homens
250400905000012,1,207,48,39,Homens
250400905000013,1,206,43,24,Homens
250400905000014,1,251,59,32,Homens
250400905000015,1,87,10,12,Mulheres
250400905000016,1,214,33,9,Mulheres
250400905000017,1,249,55,17,Homens
250400905000018,1,289,64,20,Homens
250400905000019,1,254,51,19,Homens
250400905000020,1,311,70,24,Homens
250400905000021,1,203,31,6,Mulheres
250400905000022,1,141,36,12,Homens
250400905000023,1,198,57,14,Homens
250400905000024,1,250,39,10,Homens
250400905000026,1,280,41,11,Homens
250400905000027,1,259,39,9,Mulheres
250400905000028,1,256,36,12,Homens
250400905000029,1,279,21,5,Mulheres
250400905000030,1,207,28,16,Homens
250400905000031,1,258,67,20,Homens
250400905000032,1,333,54,16,Homens
250400905000033,1,236,32,13,Homens
250400905000034,1,269,51,12,Homens
250400905000035,1,272,43,19,Homens
250400905000036,1,305,41,18,Homens
250400905000037,1,263,45,11,Homens
250400905000038,1,246,22,8,Mulheres
250400905000039,1,261,26,11,Homens
250400905000040,1,298,62,12,Homens
250400905000041,1,251,37,7,Mulheres
250400905000042,1,216,30,12,Homens
250400905000043,1,288,62,22,Homens
250400905000044,1,201,32,13,Homens
250400905000045,1,281,35,16,Homens
250400905000046,1,242,40,15,Homens
250400905000047,1,240,38,20,Homens
250400905000048,1,285,37,22,Homens
250400905000049,1,296,22,12,Homens
250400905000050,1,249,22,8,Mulheres
250400905000051,1,249,30,12,Homens
250400905000052,1,267,35,13,Homens
250400905000053,1,324,33,19,Homens
250400905000054,1,150,18,8,Mulheres
250400905000055,1,250,26,8,Mulheres
250400905000056,1,290,33,15,Homens
250400905000057,1,301,60,18,Homens
250400905000058,1,307,38,18,Homens
250400905000059,1,327,48,31,Homens
250400905000060,1,342,41,24,Homens
250400905000061,1,235,34,12,Homens
250400905000062,1,154,23,3,Mulheres
250400905000063,1,365,43,19,Homens
250400905000064,1,203,24,12,Homens
250400905000065,1,169,56,10,Homens
250400905000066,1,169,50,19,Homens
250400905000067,1,172,14,7,Mulheres
250400905000068,1,120,8,6,Homens
250400905000069,1,189,24,10,Homens
250400905000070,1,184,21,11,Homens
250400905000071,1,257,37,16,Homens
250400905000072,1,150,15,10,Homens
250400905000073,1,351,49,13,Homens
250400905000074,1,79,0,0,Mulheres
250400905000075,1,318,56,10,Homens
250400905000076,1,234,30,16,Homens
250400905000077,1,347,43,11,Homens
250400905000078,1,285,52,17,Homens
250400905000079,1,305,41,27,Homens
250400905000080,1,178,23,16,Homens
250400905000081,1,44,8,4,Homens
250400905000082,1,298,63,23,Homens
250400905000083,1,330,62,20,Homens
250400905000084,1,235,49,25,Homens
250400905000085,1,266,57,13,Homens
250400905000086,1,269,50,14,Homens
250400905000087,1,267,46,21,Homens
250400905000088,1,292,34,10,Homens
250400905000089,1,313,30,5,Mulheres
250400905000090,1,271,25,7,Mulheres
250400905000091,1,294,33,9,Mulheres
250400905000092,1,350,49,33,Homens
250400905000093,1,258,47,8,Mulheres
250400905000094,1,335,41,19,Homens
250400905000095,1,311,51,21,Homens
250400905000096,1,243,23,3,Mulheres
250400905000097,1,273,54,24,Homens
250400905000098,1,250,42,22,Homens
250400905000099,1,148,25,7,Mulheres
250400905000100,1,161,25,12,Homens
250400905000101,1,304,50,16,Homens
250400905000102,1,249,34,11,Homens
250400905000103,1,337,38,14,Homens
250400905000104,1,207,24,9,Mulheres
250400905000105,1,322,54,16,Homens
250400905000106,1,264,48,13,Homens
250400905000107,1,299,40,13,Homens
250400905000108,1,305,52,16,Homens
250400905000109,1,307,41,15,Homens
250400905000110,1,206,25,15,Homens
250400905000111,1,417,40,21,Homens
250400905000112,1,170,9,12,Homens
250400905000113,1,313,31,22,Homens
250400905000114,1,92,11,14,Mulheres
250400905000115,1,221,37,20,Homens
250400905000116,1,261,29,19,Homens
250400905000117,1,262,36,10,Homens
250400905000118,1,304,46,21,Homens
250400905000119,1,226,35,28,Homens
250400905000120,1,288,39,24,Homens
250400905000121,1,235,21,14,Homens
250400905000122,1,264,34,7,Mulheres
250400905000123,1,290,42,18,Homens
250400905000124,1,312,39,14,Homens
250400905000125,1,253,35,11,Homens
250400905000126,1,232,29,16,Homens
250400905000127,1,277,49,19,Homens
250400905000128,1,322,42,26,Homens
250400905000129,1,264,26,12,Homens
250400905000130,1,261,24,22,Homens
250400905000131,1,246,22,8,Mulheres
250400905000132,1,256,23,16,Homens
250400905000133,1,269,24,16,Homens
250400905000134,1,311,34,15,Homens
250400905000135,1,257,23,10,Homens
250400905000136,1,288,40,16,Homens
250400905000137,1,255,34,9,Mulheres
250400905000138,1,301,37,11,Homens
250400905000139,1,322,40,18,Homens
250400905000140,1,504,46,37,Homens
250400905000141,1,323,21,12,Homens
250400905000142,1,330,16,26,Mulheres
250400905000143,1,147,9,9,Mulheres
250400905000144,1,335,34,14,Homens
250400905000145,1,301,38,15,Homens
250400905000146,1,310,37,14,Homens
250400905000147,1,230,13,9,Mulheres
250400905000148,1,236,36,8,Mulheres
250400905000149,1,279,39,14,Homens
250400905000150,1,253,44,14,Homens
250400905000151,1,260,34,18,Homens
250400905000152,1,286,29,16,Homens
250400905000153,1,283,46,15,Homens
250400905000154,1,235,37,13,Homens
250400905000155,1,285,33,15,Homens
250400905000156,1,247,24,13,Homens
250400905000158,1,9,0,0,Mulheres
250400905000159,1,112,2,6,Mulheres
250400905000160,1,322,19,31,Mulheres
250400905000161,1,267,29,24,Homens
250400905000162,1,348,46,17,Homens
250400905000163,1,336,32,15,Homens
250400905000164,1,224,29,13,Homens
250400905000165,1,344,78,29,Homens
250400905000166,1,207,41,19,Homens
250400905000167,1,143,13,13,Mulheres
250400905000168,1,177,14,11,Homens
250400905000169,1,329,33,11,Homens
250400905000170,1,283,22,33,Mulheres
250400905000171,1,312,14,21,Mulheres
250400905000172,1,376,19,16,Homens
250400905000173,1,346,31,29,Homens
250400905000174,1,153,21,2,Homens
250400905000175,1,223,24,16,Homens
250400905000176,1,322,36,16,Homens
250400905000177,1,334,32,10,Homens
250400905000178,1,348,35,11,Homens
250400905000179,1,278,38,10,Homens
250400905000180,1,304,47,12,Homens
250400905000181,1,327,28,9,Mulheres
250400905000182,1,554,39,25,Homens
250400905000183,1,246,17,6,Mulheres
250400905000184,1,206,25,10,Homens
250400905000185,1,381,32,12,Homens
250400905000186,1,290,23,13,Homens
250400905000187,1,182,27,9,Mulheres
250400905000188,1,194,22,8,Mulheres
250400905000189,1,223,25,14,Homens
250400905000190,1,310,27,24,Homens
250400905000191,1,232,23,12,Homens
250400905000192,1,284,33,10,Homens
250400905000193,1,309,28,12,Homens
